pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
harvest_0154,sch_20260630_0154,,,临沂城市建设投资集团有限公司,not_validated,codex_surrogate,labeled,true,以审批结果为准） 发行人承诺临沂市国资委作为出资人仅以出资额为限承担有限责任，相关 举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制， 公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政 府债务。 截至本募集说明书签署日，发行人业务合法合规性情况： （1）截至本募集说明书签署日，发,true,于国家大力支持和发 --- page 23 --- 22 展的产业。在我国国民经济发展的不同阶段，国家和地方产业政策会有不同程 度的调整。未来不排除国家对城市基础设施的宏观政策出现调控的可能，从而 给发行人的经营管理活动带来潜在风险；同时政府对于土地利用、环境保护、 物价水平的关注，可能会对公司相关业务的短期利润实现和现金回,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0154_001; doc_sch_20260630_0154_006; doc_sch_20260630_0154_007; doc_sch_20260630_0154_008; doc_sch_20260630_0154_009,true,Codex GPT-5; conservative source-packet screening
harvest_0155,sch_20260630_0155,Yunnan,Kunming,昆明市交通投资集团有限责任公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the issuer does not undertake government financing functions and that new debt after January 1 2015 is not local-government debt; the local state acts only as shareholder with limited liability.,true,"Formal no-government-financing and no-local-government-debt language coexists with continuing transportation infrastructure investment, government-authorized land development, legacy BT repayment, PPP participation, government-related receivables, and project funds linked to municipal transportation construction. The same issuer remains the relevant public-development vehicle after the formal compliance event.",nominal_exit,medium,4,,functional_transfer,This is a specialized municipal transportation SOE rather than a generic urban construction platform. It is included because the source packet shows a platform-like local financing and public-development role. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list transfer-out notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing transportation infrastructure investment, government-authorized land development, legacy BT repayment, PPP participation, government-related receivables, and project funds linked to municipal transportation construction. The same issuer remains the relevant public-development vehicle after the formal compliance event.",doc_sch_20260630_0155_003; doc_sch_20260630_0155_005,false,human
harvest_0156,sch_20260630_0156,,,中国核工业华兴建设有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260413_1761908.html,true,Codex GPT-5; conservative source-packet screening
harvest_0157,sch_20260630_0157,,,江西省国有资本运营控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260410_1760459.html,true,Codex GPT-5; conservative source-packet screening
harvest_0158,sch_20260630_0158,,,广西交通投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,"用名：广西高速综合壹号交通发展基金合伙企业 （有限合伙））下设企业，注册资本为人民币 1,000 万元，于 2010 年 4 月 28 日成立， 经营范围：交通基础设施投资与经营；工程技术咨询；工程项目管理；公路工程施工； --- page 76 --- 广西欣和律师事务所 法律意见书 76 建筑材料、机械设备、汽车配件、日",unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0158_001; doc_sch_20260630_0158_002; doc_sch_20260630_0158_004; doc_sch_20260630_0158_005; doc_sch_20260630_0158_006; doc_sch_20260630_0158_007; doc_sch_20260630_0158_009,true,Codex GPT-5; conservative source-packet screening
harvest_0159,sch_20260630_0159,,,新乡投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260407_1758046.html,true,Codex GPT-5; conservative source-packet screening
harvest_0160,sch_20260630_0160,,,南京高淳国有资产经营控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260330_1754161.html,true,Codex GPT-5; conservative source-packet screening
harvest_0161,sch_20260630_0161,,,中国平煤神马控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260330_1754122.html,true,Codex GPT-5; conservative source-packet screening
harvest_0162,sch_20260630_0162,,,中国核工业华兴建设有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260330_1754142.html,true,Codex GPT-5; conservative source-packet screening
harvest_0163,sch_20260630_0163,,,昆明市交通投资集团有限责任公司,not_validated,codex_surrogate,labeled,true,公司 2026 年度第一期短期融资券募集说明书 40 发行人承诺，发行本期债务融资工具不涉及重复匡算资金用途的情况。 发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起其新增债务依法不属于地方政府债务。 发行人已按照《银行间债券市场非金融企业债务融资工具募集资金用途管 理规程》的规定，,true,法律意见书 3 市基础设施投资建设有限公司） 供应链公司 指 云南昆交投供应链管理有限公司 现代物流 指 昆明现代物流发展集团有限公司 昆明建设/昆明二建 指 昆明建投建设工程集,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0163_002; doc_sch_20260630_0163_003; doc_sch_20260630_0163_007,true,Codex GPT-5; conservative source-packet screening
harvest_0164,sch_20260630_0164,,,荆门市城市建设投资有限公司,not_validated,codex_surrogate,labeled,true,城市建设投资控股集团有限公司、国开发展基金有限 公司仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责 偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 经发行人核查并征询荆门市财政局，截至募集说明书出具之日，发行人符 合国发〔2010〕,true,可能面临严格的审批程序和 较长的处置周期等限制，上述情况 可能对发行人资产流动性产生不利影响进而影响发行人的偿债能力。 （二）经营风险 1、经济周期风险 基础设施建设业务的盈利能力与经济周期有着比较明显的相关性。如果未 来经济增长放缓或出现衰退，新建城市基础设施的需求可能减少，发行人盈利 能力将受到不利影响。同时，发行人,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0164_001; doc_sch_20260630_0164_002; doc_sch_20260630_0164_004; doc_sch_20260630_0164_005; doc_sch_20260630_0164_007; doc_sch_20260630_0164_008; doc_sch_20260630_0164_010,true,Codex GPT-5; conservative source-packet screening
harvest_0165,sch_20260630_0165,,,洛阳城乡建设投资集团有限公司,not_validated,codex_surrogate,labeled,true,-- 洛阳城乡建设投资集团有限公司 2026 年度第二期短期融资券募集说明书 33 务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司 不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 （十六）发行人业务合法合规性情况： 1、报告期内发行人合并范围内曾存在“名股实债”,true,财政厅出资额 4.257 亿元，持股比例为 8.59%。 经营地址为：洛阳市伊滨区科技大厦 A 座 1905 室。 本公司主要经营范围：市政工程、公路工程、城乡基础设施及伊滨区乡村振兴战 略项目的投资、建设及运营；股权投资；新型城镇化建设（旧城改造、棚户区改 造），科技园区的投资、开发与运营；会展服务；政府引导项目及伊滨区健康,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0165_001; doc_sch_20260630_0165_002; doc_sch_20260630_0165_003; doc_sch_20260630_0165_004; doc_sch_20260630_0165_005; doc_sch_20260630_0165_006; doc_sch_20260630_0165_007; doc_sch_20260630_0165_009; doc_sch_20260630_0165_010; doc_sch_20260630_0165_011,true,Codex GPT-5; conservative source-packet screening
